,Date,GSPC500,FTSE100
1267,11/10/2004,-0.000695395,0.00023324
1268,11/11/2004,-0.001005018,0.003561016
1269,11/12/2004,0.009089221,0.008955519
1270,11/15/2004,0.009109711,0.003558793
1271,11/16/2004,-0.000303998,0.001919146
1272,11/17/2004,-0.007078842,-0.006808144
1273,11/18/2004,0.005538303,0.005345464
1274,11/19/2004,0.001362258,0.001959987
1275,11/22/2004,-0.011161406,-0.009260608
1276,11/23/2004,0.005895744,-0.005818289
1277,11/24/2004,-0.000254875,0.001964844
1278,11/25/2004,0.0,-0.004849865
1279,11/26/2004,0.004095424,0.007204306
1280,11/29/2004,0.000753126,-0.002503451
1281,11/30/2004,-0.003449945,0.00175046
1282,12/1/2004,-0.004064177,-0.009810858
1283,12/2/2004,0.014985743,0.006910189
1284,12/3/2004,-0.000872977,0.003273011
1285,12/6/2004,0.000705761,-0.000694623
1286,12/7/2004,-0.000772387,-0.005286568
1287,12/8/2004,-0.011073349,0.001249342
1288,12/9/2004,0.004876611,-0.005244632
1289,12/10/2004,0.005436149,-0.003295138
1290,12/13/2004,-0.001042675,0.001194458
1291,12/14/2004,0.008989944,0.009117981
1292,12/15/2004,0.003920939,-0.002955582
1293,12/16/2004,0.001944495,0.001143472
1294,12/17/2004,-0.002081752,0.001480479
1295,12/20/2004,-0.00748831,-0.00810956
1296,12/21/2004,0.000376883,0.007302907
1297,12/22/2004,0.009040243,0.000401577
1298,12/23/2004,0.003417807,0.009380922
1299,12/24/2004,0.0,0.002156046
1300,12/27/2004,0.000463023,0.002172213
1301,12/28/2004,-0.00430529,0.0
1302,12/29/2004,0.007153998,0.0
1303,12/30/2004,-7.42e-05,0.004522562
1304,12/31/2004,8.25e-05,6.23e-05
1305,1/3/2005,-0.001343171,-0.001203355
1306,1/4/2005,-0.00811942,0.0
1307,1/5/2005,-0.011671359,0.006792306
1308,1/6/2005,-0.003627843,-0.008458841
1309,1/7/2005,0.003505858,0.0038077
1310,1/10/2005,-0.001431171,0.006177123
1311,1/11/2005,0.003422773,-0.002760533
1312,1/12/2005,-0.006099567,-0.004544797
1313,1/13/2005,0.003981404,-0.007284142
1314,1/14/2005,-0.008630126,0.003491033
1315,1/17/2005,0.0,0.004270567
1316,1/18/2005,0.00600456,0.005372634
1317,1/19/2005,0.009674772,-0.004704292
1318,1/20/2005,-0.009490105,-0.001160907
1319,1/21/2005,-0.007782996,-0.003631987
1320,1/24/2005,-0.006414816,0.000520747
1321,1/25/2005,-0.003527786,0.001915391
1322,1/26/2005,0.004004326,0.006379261
1323,1/27/2005,0.004844115,0.000805233
1324,1/28/2005,0.000408922,0.001299706
1325,1/31/2005,-0.002715988,-0.004244467
1326,2/1/2005,0.008460281,0.004034928
1327,2/2/2005,0.006890901,0.011108215
1328,2/3/2005,0.003177968,0.002038237
1329,2/4/2005,-0.002765634,-0.001607012
1330,2/7/2005,0.01104305,0.006764093
1331,2/8/2005,-0.001088966,0.007750643
1332,2/9/2005,0.000482707,0.003152776
1333,2/10/2005,-0.008575279,-0.001020938
1334,2/11/2005,0.004211461,0.001943771
1335,2/14/2005,0.006925622,0.008819843
1336,2/15/2005,0.000696894,-0.000475871
1337,2/16/2005,0.003299767,0.003391665
1338,2/17/2005,0.000181776,-0.001126669
1339,2/18/2005,-0.007923365,0.000831098
1340,2/21/2005,0.0,-3.95e-05
1341,2/22/2005,0.000699534,0.000711779
1342,2/23/2005,-0.014505723,-0.005512943
1343,2/24/2005,0.005607363,-0.008821932
1344,2/25/2005,0.007893771,-0.003287542
1345,2/28/2005,0.009306819,0.006978883
1346,3/1/2005,-0.006414241,-0.007649558
1347,3/2/2005,0.005658075,0.006440576
1348,3/3/2005,-0.000272699,-0.001539885
1349,3/4/2005,0.000322305,0.004406345
1350,3/7/2005,0.009624381,0.00428731
1351,3/8/2005,0.00261027,-0.001806805
1352,3/9/2005,-0.004798789,-0.00324242
1353,3/10/2005,-0.010185122,-0.002953522
1354,3/11/2005,0.001855817,-0.006805308
1355,3/14/2005,-0.007583249,0.004010379
1356,3/15/2005,0.005624625,-0.001405058
1357,3/16/2005,-0.007523807,0.005065366
1358,3/17/2005,-0.008081865,-0.012519518
1359,3/18/2005,0.001801253,-0.003139177
1360,3/21/2005,-0.000470452,0.000243739
1361,3/22/2005,-0.00493422,0.002071821
1362,3/23/2005,-0.010196209,0.000770205
1363,3/24/2005,0.00069989,-0.005448302
1364,3/25/2005,0.0,0.002464178
1365,3/28/2005,-0.000946658,0.0
1366,3/29/2005,0.002441469,0.0
1367,3/30/2005,-0.007596181,-0.000711021
1368,3/31/2005,0.01377261,-0.003720229
1369,4/1/2005,-0.000694144,-0.00128559
1370,4/4/2005,-0.006606804,0.004004597
1371,4/5/2005,0.002839345,-0.003520514
1372,4/6/2005,0.004480852,0.009434865
1373,4/7/2005,0.002268456,0.000910397
1374,4/8/2005,0.005970989,0.00598296
1375,4/11/2005,-0.008345,0.00132612
1376,4/12/2005,8.47e-06,-0.002086825
1377,4/13/2005,0.005545203,-0.0054291
1378,4/14/2005,-0.011761611,0.002951682
1379,4/15/2005,-0.01000178,-0.003104318
1380,4/18/2005,-0.016720496,-0.010878757
1381,4/19/2005,0.002940597,-0.013185869
1382,4/20/2005,0.005933829,0.005904166
1383,4/21/2005,-0.013254939,-0.006919865
1384,4/22/2005,0.019736221,-0.000497699
1385,4/25/2005,-0.006750253,0.006162276
1386,4/26/2005,0.008662275,0.003216979
1387,4/27/2005,-0.008914883,-0.003987729
1388,4/28/2005,0.0040287,-0.011577773
1389,4/29/2005,-0.011380372,0.000167097
1390,5/2/2005,0.011922469,0.002400735
1391,5/3/2005,0.004590101,0.0
1392,5/4/2005,-0.000851854,0.012391444
1393,5/5/2005,0.012470164,0.004381594
1394,5/6/2005,-0.002568808,0.00405526
1395,5/9/2005,-0.001091588,0.003386186
1396,5/10/2005,0.006394323,-0.001748378
1397,5/11/2005,-0.010705435,-0.003645379
1398,5/12/2005,0.004193047,-0.003474777
1399,5/13/2005,-0.010033216,0.003651043
1400,5/16/2005,-0.004580058,-0.001369287
1401,5/17/2005,0.010086125,-0.000470645
1402,5/18/2005,0.006957345,0.002927768
1403,5/19/2005,0.01001875,0.010390916
1404,5/20/2005,0.004655941,0.002687254
1405,5/23/2005,-0.001511172,0.0018336
1406,5/24/2005,0.003851033,0.003620419
1407,5/25/2005,0.000175867,-0.001462945
1408,5/26/2005,-0.003400083,-0.002207727
1409,5/27/2005,0.006394892,0.004706809
1410,5/30/2005,0.0,-0.001721776
1411,5/31/2005,0.000968616,0.0
1412,6/1/2005,-0.006072865,-0.004472215
1413,6/2/2005,0.009039043,0.009468171
1414,6/3/2005,0.001680171,-0.001197366
1415,6/6/2005,-0.006867133,-0.001118901
1416,6/7/2005,0.00124579,-0.003800456
1417,6/8/2005,-0.000208767,0.00899532
1418,6/9/2005,-0.002163244,-0.004278437
1419,6/10/2005,0.005239949,0.001099187
1420,6/13/2005,-0.002348237,0.004232154
1421,6/14/2005,0.002261863,0.003975827
1422,6/15/2005,0.002573315,-0.000712834
1423,6/16/2005,0.002192867,-0.00540933
1424,6/17/2005,0.003630189,0.005080187
1425,6/20/2005,0.004979567,0.006461863
1426,6/21/2005,-0.000706667,-0.001102902
1427,6/22/2005,-0.002047521,0.001991344
1428,6/23/2005,0.000222493,0.00338437
1429,6/24/2005,-0.010833051,0.00296121
1430,6/27/2005,-0.007628721,-0.006921614
1431,6/28/2005,-0.000738526,-0.006989565
1432,6/29/2005,0.009137563,0.009299078
1433,6/30/2005,-0.001431436,0.00367362
1434,7/1/2005,-0.007100904,0.000802509
1435,7/4/2005,0.0,0.009348315
1436,7/5/2005,0.002610516,0.004514591
1437,7/6/2005,0.008832632,0.001118819
1438,7/7/2005,-0.008340359,0.007610643
1439,7/8/2005,0.002452051,-0.013633986
1440,7/11/2005,0.011679056,0.014326502
1441,7/12/2005,0.006254812,0.001949411
1442,7/13/2005,0.002271551,-0.004806903
1443,7/14/2005,0.000883709,0.005500979
1444,7/15/2005,0.002624039,0.002630682
1445,7/18/2005,0.001157802,-0.005494684
1446,7/19/2005,-0.005529708,-0.003173436
1447,7/20/2005,0.006731446,-0.002435694
1448,7/21/2005,0.004758593,0.002633893
1449,7/22/2005,-0.006606147,0.001227163
1450,7/25/2005,0.005411408,0.00386849
1451,7/26/2005,-0.00376923,0.005513448
1452,7/27/2005,0.001733078,-0.002751058
1453,7/28/2005,0.004572927,0.001407843
1454,7/29/2005,0.005603159,0.001272837
1455,8/1/2005,-0.00767047,0.00227691
1456,8/2/2005,0.000947935,0.001609148
1457,8/3/2005,0.007099219,0.006936606
1458,8/4/2005,0.000739514,0.000900949
1459,8/5/2005,-0.0073733,-0.003150574
1460,8/8/2005,-0.007638358,-0.000150467
1461,8/9/2005,-0.002682636,0.005569385
1462,8/10/2005,0.00674499,0.003630109
1463,8/11/2005,-0.001827218,0.002572814
1464,8/12/2005,0.007061949,-0.003514626
1465,8/15/2005,-0.005986406,-0.002388738
1466,8/16/2005,0.002820197,-0.000299227
1467,8/17/2005,-0.011775981,-0.004097973
1468,8/18/2005,0.000738124,-0.005561432
1469,8/19/2005,-0.000999779,-0.004421258
1470,8/22/2005,0.00056598,0.008217466
1471,8/23/2005,0.001656147,0.001091707
1472,8/24/2005,-0.003405036,-0.003422027
1473,8/25/2005,-0.006554022,-0.004716803
1474,8/26/2005,0.00232315,-0.003696542
1475,8/29/2005,-0.006021155,-0.00525146
1476,8/30/2005,0.005958056,0.0
1477,8/31/2005,-0.003192328,0.005298236
1478,9/1/2005,0.009864137,0.007819951
1479,9/2/2005,0.001032516,0.005965772
1480,9/5/2005,0.0,-0.000319076
1481,9/6/2005,-0.002922377,0.00206503
1482,9/7/2005,0.012618836,0.004009216
1483,9/8/2005,0.002407974,0.001250132
1484,9/9/2005,-0.003793346,-0.004677705
1485,9/12/2005,0.007964744,0.003463901
1486,9/13/2005,-0.000733024,0.002948201
1487,9/14/2005,-0.007552976,-0.006902215
1488,9/15/2005,-0.003281284,0.001760941
1489,9/16/2005,0.001026769,0.006750963
1490,9/19/2005,0.007725363,0.004532349
1491,9/20/2005,-0.005565844,0.004031194
1492,9/21/2005,-0.007863441,-0.002449545
1493,9/22/2005,-0.009121142,-0.008621909
1494,9/23/2005,0.003652325,0.002979682
1495,9/26/2005,0.000551649,0.005180367
1496,9/27/2005,0.00027974,0.007296438
1497,9/28/2005,2.47e-05,-0.001063669
1498,9/29/2005,0.00101178,0.008719917
1499,9/30/2005,0.008866898,-0.003020967
1500,10/3/2005,0.000920439,-9.13e-05
1501,10/4/2005,-0.001717196,0.004344853
1502,10/5/2005,-0.009969822,-0.001290575
1503,10/6/2005,-0.014887117,-0.012121451
1504,10/7/2005,-0.004095675,-0.010206696
1505,10/10/2005,0.003701277,-0.001879997
1506,10/11/2005,-0.007166208,0.00227518
1507,10/12/2005,-0.002071843,0.001153632
1508,10/13/2005,-0.006068127,-0.007155203
1509,10/14/2005,-0.000713341,-0.014413537
1510,10/17/2005,0.008267888,0.001861241
1511,10/18/2005,0.002974986,0.002180095
1512,10/19/2005,-0.010049543,-0.004275059
1513,10/20/2005,0.014955773,-0.018256445
1514,10/21/2005,-0.015019704,-0.000715915
1515,10/24/2005,0.001519712,-0.004260181
1516,10/25/2005,0.016777049,0.012737986
1517,10/26/2005,-0.002367862,-0.004896689
1518,10/27/2005,-0.004312463,0.008818762
1519,10/28/2005,-0.010475231,-0.008607828
1520,10/31/2005,0.016549334,0.005904164
1521,11/1/2005,0.007176155,0.019929394
1522,11/2/2005,-0.003521098,0.005077765
1523,11/3/2005,0.009977053,0.002675803
1524,11/4/2005,0.00426416,0.013678909
1525,11/7/2005,0.000164003,-0.001527975
1526,11/8/2005,0.002188309,0.006858859
1527,11/9/2005,-0.003451143,1.83e-05
1528,11/10/2005,0.001690526,-0.00386385
1529,11/11/2005,0.008446267,-0.002996398
1530,11/14/2005,0.003054535,0.007670342
1531,11/15/2005,-0.000777473,0.000896581
1532,11/16/2005,-0.003850019,-0.005557569
1533,11/17/2005,0.001790019,-0.001764854
1534,11/18/2005,0.009413575,0.005524862
1535,11/21/2005,0.004401328,0.007124524
1536,11/22/2005,0.00527126,-0.000181855
1537,11/23/2005,0.005084277,0.003510485
1538,11/24/2005,0.0,0.002628145
1539,11/25/2005,0.003472804,-0.003742104
1540,11/28/2005,0.002085962,0.002322592
1541,11/29/2005,-0.008507817,-0.008399997
1542,11/30/2005,1.59e-05,0.002482948
1543,12/1/2005,-0.00636193,-0.012347442
1544,12/2/2005,0.012157108,0.0115983
1545,12/5/2005,0.000324126,0.007655712
1546,12/6/2005,-0.002363479,-0.003201859
1547,12/7/2005,0.00127565,0.005153873
1548,12/8/2005,-0.005009066,-0.001805445
1549,12/9/2005,-0.001216849,0.000416056
1550,12/12/2005,0.002810891,-0.002476939
1551,12/13/2005,0.000841737,-0.002881774
1552,12/14/2005,0.00555366,0.001036117
1553,12/15/2005,0.00418953,0.002523951
1554,12/16/2005,-0.00141431,-0.004673035
1555,12/19/2005,-0.002848282,0.006605698
1556,12/20/2005,-0.005839017,0.001482339
1557,12/21/2005,-0.000238149,0.001462164
1558,12/22/2005,0.002516667,0.007119811
1559,12/23/2005,0.004220778,0.001718169
1560,12/26/2005,0.0,-0.000285885
1561,12/27/2005,0.000425858,0.0
1562,12/28/2005,-0.009553383,0.0
1563,12/29/2005,0.001297217,0.004896862
1564,12/30/2005,-0.002980519,0.002756634
1565,1/2/2006,0.0,-0.003458489
1566,1/3/2006,-0.004886724,0.0
1567,1/4/2006,0.016430484,0.011159001
1568,1/5/2006,0.003672692,0.005825943
1569,1/6/2006,1.57e-05,-0.004094758
1570,1/9/2006,0.009399418,0.007133752
1571,1/10/2006,0.003656364,-5.23e-05
1572,1/11/2006,-0.000333336,-0.007450091
1573,1/12/2006,0.003458179,0.007506011
1574,1/13/2006,-0.006274239,0.000628125
1575,1/16/2006,0.0,-0.00420221
1576,1/17/2006,0.001205174,0.005112974
1577,1/18/2006,-0.003634588,-0.007177484
1578,1/19/2006,-0.003897329,-0.006194035
1579,1/20/2006,0.005563673,0.005208609
1580,1/23/2006,-0.018326315,-0.003653533
1581,1/24/2006,0.001846987,-0.002027361
1582,1/25/2006,0.002405437,-0.004787242
1583,1/26/2006,-0.001720736,0.012531524
1584,1/27/2006,0.007234954,0.003190554
1585,1/30/2006,0.007763999,0.011218625
1586,1/31/2006,0.001152884,-0.00120965
1587,2/1/2006,-0.003983812,-0.003373819
1588,2/2/2006,0.001859263,0.007169817
1589,2/3/2006,-0.009060708,-0.009359537
1590,2/6/2006,-0.005358611,0.002087937
1591,2/7/2006,0.000783202,0.002274599
1592,2/8/2006,-0.008094726,-0.004434914
1593,2/9/2006,0.008662869,-0.003775964
1594,2/10/2006,-0.001445959,0.014602382
1595,2/13/2006,0.002508303,-0.007678155
1596,2/14/2006,-0.003259698,0.005100519
1597,2/15/2006,0.010032818,-0.000207162
1598,2/16/2006,0.003504403,-0.000138081
1599,2/17/2006,0.007328129,0.006457723
1600,2/20/2006,0.0,0.00296802
1601,2/21/2006,-0.001659724,0.002873628
1602,2/22/2006,-0.003270533,-0.000903941
1603,2/23/2006,0.007513475,0.002509467
1604,2/24/2006,-0.003775136,-0.006198471
1605,2/27/2006,0.001273511,0.004198081
1606,2/28/2006,0.00363722,0.002627745
1607,3/1/2006,-0.01040086,-0.014363741
1608,3/2/2006,0.008261331,0.009082293
1609,3/3/2006,-0.001626325,-0.001899368
1610,3/6/2006,-0.001481634,0.004406
1611,3/7/2006,-0.006968429,0.006673769
1612,3/8/2006,-0.00186191,-0.006849996
1613,3/9/2006,0.002029945,-0.007597228
1614,3/10/2006,-0.004880827,0.007397341
1615,3/13/2006,0.007349281,0.008879933
1616,3/14/2006,0.00198977,0.007599977
1617,3/15/2006,0.010396125,-0.000369525
1618,3/16/2006,0.004269846,0.002436729
1619,3/17/2006,0.001772756,0.00471075
1620,3/20/2006,0.001470926,0.001034457
1621,3/21/2006,-0.001660007,-0.001283413
1622,3/22/2006,-0.006014938,-6.68e-05
1623,3/23/2006,0.006020566,0.002703953
1624,3/24/2006,-0.002582293,-0.002896363
1625,3/27/2006,0.000983281,0.007712677
1626,3/28/2006,-0.001028409,-0.010619023
1627,3/29/2006,-0.006438184,-0.00611165
1628,3/30/2006,0.007469696,0.003959095
1629,3/31/2006,-0.002026276,0.009397234
1630,4/3/2006,0.002022692,-0.008412039
1631,4/4/2006,-0.003891338,0.010009004
1632,4/5/2006,0.00625669,-0.003253425
1633,4/6/2006,0.004311108,0.00656151
1634,4/7/2006,-0.001921391,0.000264737
1635,4/10/2006,-0.010335841,-0.00324199
1636,4/11/2006,0.000841341,0.006787126
1637,4/12/2006,-0.007735639,-0.008323718
1638,4/13/2006,0.001204792,-0.002609523
1639,4/14/2006,0.0,0.004766048
1640,4/17/2006,0.000776325,0.0
1641,4/18/2006,-0.00294002,0.0
1642,4/19/2006,0.017365244,0.002438086
1643,4/20/2006,0.001743608,0.007561044
1644,4/21/2006,0.00116793,-0.00137934
1645,4/24/2006,-0.000137199,0.008435606
1646,4/25/2006,-0.002417519,-0.005544051
1647,4/26/2006,-0.004869617,-0.001984045
1648,4/27/2006,0.002819337,0.002907979
1649,4/28/2006,0.003301596,-0.007257148
1650,5/1/2006,0.000679546,-0.006089093
1651,5/2/2006,-0.004135512,0.0
1652,5/3/2006,0.006144714,0.00979562
1653,5/4/2006,-0.004081591,-0.011854474
1654,5/5/2006,0.003364319,0.004475857
1655,5/8/2006,0.010295302,0.009077555
1656,5/9/2006,-0.000829694,-0.004038297
1657,5/10/2006,-6.8e-05,0.0063457
1658,5/11/2006,-0.001464582,-0.003636038
1659,5/12/2006,-0.012664162,-0.006805389
1660,5/15/2006,-0.011249168,-0.021499487
1661,5/16/2006,0.002563572,-0.01197549
1662,5/17/2006,-0.002139837,0.000838921
1663,5/18/2006,-0.016628847,-0.029198486
1664,5/19/2006,-0.006644315,-0.000687147
1665,5/22/2006,0.004136891,-0.002503737
1666,5/23/2006,-0.003922536,-0.022041876
1667,5/24/2006,-0.004357954,0.026388562
1668,5/25/2006,0.001472254,-0.016130469
1669,5/26/2006,0.011363488,0.016215943
1670,5/29/2006,0.0,0.019955228
1671,5/30/2006,0.005759425,0.0
1672,5/31/2006,-0.016140147,-0.024002763
1673,6/1/2006,0.008472458,0.012703433
1674,6/2/2006,0.012330154,0.004525034
1675,6/5/2006,0.001905619,0.002591422
1676,6/6/2006,-0.017800625,-0.000433681
1677,6/7/2006,-0.001280396,-0.016018516
1678,6/8/2006,-0.00595914,0.006437617
1679,6/9/2006,0.001472914,-0.025130103
1680,6/12/2006,-0.004499482,0.016592118
1681,6/13/2006,-0.012928572,-0.006065266
1682,6/14/2006,-0.01004783,-0.018021991
1683,6/15/2006,0.00518933,-0.002319062
1684,6/16/2006,0.021260009,0.020429288
1685,6/19/2006,-0.003677871,-0.003897265
1686,6/20/2006,-0.009124793,0.005127416
1687,6/21/2006,-2.42e-05,0.005705568
1688,6/22/2006,0.009539693,0.001201761
1689,6/23/2006,-0.005056296,0.003371597
1690,6/26/2006,-0.00087506,0.001407435
1691,6/27/2006,0.004861429,-0.001914918
1692,6/28/2006,-0.009243979,-0.005087022
1693,6/29/2006,0.005609368,0.004653025
1694,6/30/2006,0.021606213,0.019881643
1695,7/3/2006,-0.002199713,0.007234724
1696,7/4/2006,0.0,0.008742757
1697,7/5/2006,0.007865762,-0.00015293
1698,7/6/2006,-0.007398221,-0.009654084
1699,7/7/2006,0.002754648,0.010863748
1700,7/10/2006,-0.006765663,-0.000186774
1701,7/11/2006,0.001422446,0.001358488
1702,7/12/2006,0.004048108,-0.00671541
1703,7/13/2006,-0.010853636,0.00056345
1704,7/14/2006,-0.012943093,-0.016312339
1705,7/17/2006,-0.004902308,-0.009956618
1706,7/18/2006,-0.001391337,-0.00115637
1707,7/19/2006,0.001830738,-0.003385337
1708,7/20/2006,0.018653936,0.016949118
1709,7/21/2006,-0.008485457,-0.001228816
1710,7/24/2006,-0.007100995,-0.008872049
1711,7/25/2006,0.016657959,0.01996603
1712,7/26/2006,0.00631287,0.002965476
1713,7/27/2006,-0.000528064,0.004426426
1714,7/28/2006,-0.003981964,0.008915945
1715,7/31/2006,0.012175913,0.007656616
1716,8/1/2006,0.0,-0.00779931
1717,8/2/2006,-0.006100794,-0.008012415
1718,8/3/2006,0.005894242,0.008723353
1719,8/4/2006,0.001596,-0.015795451
1720,8/7/2006,-0.000741999,0.00873527
1721,8/8/2006,-0.002845295,-0.01028969
1722,8/9/2006,-0.003558945,-0.001835662
1723,8/10/2006,-0.004256083,0.007287586
1724,8/11/2006,0.004677215,-0.006330535
1725,8/14/2006,-0.003908316,-0.000566646
1726,8/15/2006,0.001199916,0.008728339
1727,8/16/2006,0.013468076,0.004598954
1728,8/17/2006,0.007858252,-0.000220384
1729,8/18/2006,0.001628867,0.000644406
1730,8/21/2006,0.003714946,0.00050844
1731,8/22/2006,-0.003670452,0.001998898
1732,8/23/2006,0.000932518,-0.002130122
1733,8/24/2006,-0.00443511,-0.007217175
1734,8/25/2006,0.002281625,0.001552918
1735,8/28/2006,-0.000640532,0.001618647
1736,8/29/2006,0.005003498,0.0
1737,8/30/2006,0.001636489,0.001650003
1738,8/31/2006,0.000421914,0.006962961
1739,9/1/2006,-0.000344988,-0.003912723
1740,9/4/2006,0.0,0.007280608
1741,9/5/2006,0.005476217,0.006303474
1742,9/6/2006,0.001601979,-0.000818478
1743,9/7/2006,-0.009771277,-0.008760117
1744,9/8/2006,-0.004760724,-0.012008114
1745,9/11/2006,0.003740256,0.003618871
1746,9/12/2006,0.000515871,-0.004847516
1747,9/13/2006,0.010165183,0.007640014
1748,9/14/2006,0.004006894,-0.000559716
1749,9/15/2006,-0.001304985,-0.002545738
1750,9/18/2006,0.002712148,-3.41e-05
1751,9/19/2006,0.001000165,0.002246077
1752,9/20/2006,-0.002187466,-0.00991484
1753,9/21/2006,0.005014098,0.005898761
1754,9/22/2006,-0.005177777,0.005199277
1755,9/25/2006,-0.002465801,-0.012617292
1756,9/26/2006,0.00879991,-0.004122082
1757,9/27/2006,0.007366095,0.012986616
1758,9/28/2006,0.000329359,0.009619313
1759,9/29/2006,0.001937785,0.006947557
1760,10/2/2006,-0.00248671,-0.001758411
1761,10/3/2006,-0.003368717,-0.000503288
1762,10/4/2006,0.001870409,-0.003474388
1763,10/5/2006,0.012018133,0.004951896
1764,10/6/2006,0.002504004,0.006368893
1765,10/9/2006,-0.002689891,-0.000549555
1766,10/10/2006,0.000770639,0.004948961
1767,10/11/2006,0.001969491,0.006931021
1768,10/12/2006,-0.002468142,0.000131705
1769,10/13/2006,0.009541169,0.007870224
1770,10/16/2006,0.002047254,0.005881104
1771,10/17/2006,0.002519067,0.00245239
1772,10/18/2006,-0.003739816,-0.010336304
1773,10/19/2006,0.001480939,0.00684278
1774,10/20/2006,0.000724763,0.000910526
1775,10/23/2006,0.001199771,-0.000129923
1776,10/24/2006,0.006167023,0.001770844
1777,10/25/2006,0.000246885,0.002659688
1778,10/26/2006,0.003521211,0.00519209
1779,10/27/2006,0.004832879,-0.004795207
1780,10/30/2006,-0.008344769,-0.003864297
1781,10/31/2006,0.00045742,-0.005534922
1782,11/1/2006,-0.000123405,0.000391785
1783,11/2/2006,-0.007490469,0.003328314
1784,11/3/2006,-9.5e-05,-4.88e-05
1785,11/6/2006,-0.002223372,-0.000195097
1786,11/7/2006,0.011346713,0.012426587
1787,11/8/2006,0.001993115,0.003132782
1788,11/9/2006,0.002119388,-0.000800769
1789,11/10/2006,-0.005124833,-0.001202116
1790,11/13/2006,0.00163241,-0.003706988
1791,11/14/2006,0.002738001,-0.002287177
1792,11/15/2006,0.006176174,-0.00122697
1793,11/16/2006,0.002598872,0.006982786
1794,11/17/2006,0.002312861,0.004029038
1795,11/20/2006,0.00100734,-0.010056101
1796,11/21/2006,-0.000528123,0.002018734
1797,11/22/2006,0.00161371,-0.000306214
1798,11/23/2006,0.0,-0.006819768
1799,11/24/2006,0.002316977,-0.003295262
1800,11/27/2006,-0.00354922,-0.002915294
1801,11/28/2006,-0.013804894,-0.01176067
1802,11/29/2006,0.00325707,-0.003999966
1803,11/30/2006,0.009638474,0.009708094
1804,12/1/2006,0.00082891,-0.005851045
1805,12/4/2006,-0.002827271,-0.00451326
1806,12/5/2006,0.008899691,0.004799452
1807,12/6/2006,0.003761301,0.00595002
1808,12/7/2006,-0.001088829,0.000640757
1809,12/8/2006,-0.00395649,0.006764888
1810,12/11/2006,0.001804941,0.003408612
1811,12/12/2006,0.002262675,0.001202767
1812,12/13/2006,-0.001188998,-0.00055195
1813,12/14/2006,0.001303806,0.005863832
1814,12/15/2006,0.008718012,0.005732741
1815,12/18/2006,0.001122412,0.005138086
1816,12/19/2006,-0.003265348,-0.002012795
1817,12/20/2006,0.00217233,-0.006962897
1818,12/21/2006,-0.001620514,-0.00085427
1819,12/22/2006,-0.003583457,-0.001387426
1820,12/25/2006,0.0,0.0
1821,12/26/2006,-0.005182974,0.0
1822,12/27/2006,0.004167999,0.0
1823,12/28/2006,0.007157843,0.008917641
1824,12/29/2006,-0.001443862,-0.003907063
1825,1/1/2007,0.0,0.0
1826,1/2/2007,0.0,0.0
1827,1/3/2007,-0.004688626,0.014483684
1828,1/4/2007,-0.001008479,0.001283509
1829,1/5/2007,0.001228286,-0.005064092
1830,1/8/2007,-0.006401819,-0.01064099
1831,1/9/2007,0.002540309,-0.004163904
1832,1/10/2007,-0.002930279,0.000306723
1833,1/11/2007,0.004358639,-0.005713255
1834,1/12/2007,0.006346994,0.011264937
1835,1/15/2007,0.0,0.001428533
1836,1/16/2007,0.004853166,0.003926911
1837,1/17/2007,0.000726929,-0.007631485
1838,1/18/2007,-0.000824192,-0.00180192
1839,1/19/2007,-0.002963805,0.000934774
1840,1/22/2007,0.002888488,0.004331577
1841,1/23/2007,-0.005257027,-0.00301422
1842,1/24/2007,0.003520862,0.001479512
1843,1/25/2007,0.008515669,0.014002137
1844,1/26/2007,-0.01126293,-0.007205296
1845,1/29/2007,-0.001313291,-0.006587626
1846,1/30/2007,-0.000998603,0.00191071
1847,1/31/2007,0.005659568,0.00033656
1848,2/1/2007,0.006474644,-0.006231961
1849,2/2/2007,0.00559143,0.012751704
1850,2/5/2007,0.001652914,0.004568417
1851,2/6/2007,-0.000932091,0.001109192
1852,2/7/2007,0.000297208,0.004495149
1853,2/8/2007,0.001782464,0.003655704
1854,2/9/2007,-0.001200002,-0.003626674
1855,2/12/2007,-0.007077507,0.00573552
1856,2/13/2007,-0.003324082,-0.004590431
1857,2/14/2007,0.007458774,0.004454207
1858,2/15/2007,0.007784412,0.006173868
1859,2/16/2007,0.001113284,0.001884322
1860,2/19/2007,0.0,-0.002145059
1861,2/20/2007,-0.000851191,0.003878792
1862,2/21/2007,0.002796195,-0.004981084
1863,2/22/2007,-0.001582582,-0.00860841
1864,2/23/2007,-0.000734286,0.003743815
1865,2/26/2007,-0.003557108,0.0032284
1866,2/27/2007,-0.001233625,0.005186315
1867,2/28/2007,-0.034921501,-0.023093554
1868,3/1/2007,0.005834263,-0.018230715
1869,3/2/2007,-0.002587443,-0.008992951
1870,3/5/2007,-0.011438502,3.27e-05
1871,3/6/2007,-0.009407997,-0.009401262
1872,3/7/2007,0.015254036,0.01317111
1873,3/8/2007,-0.002250874,0.002932312
1874,3/9/2007,0.007191719,0.011565044
1875,3/12/2007,0.000649148,0.002810026
1876,3/13/2007,0.002445061,-0.001905526
1877,3/14/2007,-0.020174506,-0.011566844
1878,3/15/2007,0.006713309,-0.026050119
1879,3/16/2007,0.003727205,0.022080757
1880,3/19/2007,-0.003828309,-0.000423938
